"","occurrence","amplitude","phase","correlation"
"38",0.588077226749273,0.0696901105343829,-0.0712039756828003,0.0343480258095161
"39",0.6506457619665,0.128657768095478,-0.0549009847700342,0.100113469438318
"40",0.576707875767797,0.0872602790883431,-0.0359477228692966,0.202917404082284
"41",0.654708546335272,0.0943187244503625,-0.0422387353988402,0.124597034226503
"42",0.626890862276138,0.102379098514999,-0.03402752945702,0.158437870742059
"43",0.661829535889478,0.106653618546079,-0.0229457744166371,0.0620668971145696
"44",0.619995499769416,0.0438087817902337,-0.0336582583925382,0.0526939429123502
"45",0.62094250083574,0.0582073064752813,-0.00146883536706675,0.0883234314397086
"46",0.626951697287428,0.103163674700928,-0.0148873836357216,0.0896886048053665
"47",0.607970772722324,0.0836497437308267,-0.0437793768361993,0.0382714375431685
"48",0.628730724159821,0.0480025958625741,-0.0174642416823605,0.165830656637644
"49",0.676686419611127,0.0916519790315588,-0.0358928570535869,0.0384493949776689
"50",0.62051551751126,0.0955537664935867,-0.0477715508137934,0.183637739927468
"51",0.626812277102783,0.0866663089512534,-0.0156426422442211,0.119580023513084
"52",0.581652558413852,0.0948038486410065,-0.0544611949201881,0.19589887004911
"53",0.598567016985507,0.0741958045333426,-0.0397832119976278,0.0560150399699972
"54",0.668642427988766,0.0798738318494713,-0.0134680621793394,0.036134513253193
"55",0.64793995092741,0.121238716645688,-0.0135553334402617,0.161072975257973
"56",0.579464562003851,0.0383812000895611,-0.0161707669418151,0.0973605822941825
"57",0.648265796675777,0.0786547847253737,-0.00661499573642067,0.12129073030972
"58",0.621064654108744,0.0976977149466327,-0.0302996735433982,0.178011142974016
"59",0.614367167159572,0.100123421777048,-0.00592625137258267,0.0916872517930123
"60",0.596488613019234,0.04032270141932,-0.036209861939271,0.221258197210506
"61",0.604692722892886,0.0894440636415384,-0.0307184168385901,0.0577631609813236
"62",0.636341106680876,0.141484639115568,-0.034758835747066,0.0683596781318659
"63",0.646123996925046,0.088706854083664,-0.0428783506797668,0.0825691164435865
"64",0.636852611807055,0.11461721208776,-0.0409097694485401,0.108949705029566
"65",0.636870483445694,0.0821327753597578,-0.0645366583477754,0.151492116487461
"66",0.689213526967411,0.0967223452084728,-0.0294587904793943,-0.0189050501122749
"67",0.594109776633021,0.0663316740146356,-0.0382108193858373,0.0223354748926358
